"id_car";"manufacturer";"model";"categorie";"nbDoors"
19759;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19760;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19761;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19762;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19763;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19764;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19765;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19766;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19767;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19768;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19769;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19770;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19771;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19772;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19773;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19774;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19775;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19776;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19777;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19778;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19779;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19780;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19781;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19782;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19783;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19784;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19785;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19786;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19787;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19788;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19789;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19790;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19791;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19792;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19793;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19794;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19795;"Dodge";"Ram";"Quad Cab pickup";""
19796;"Dodge";"Ram";"Quad Cab pickup";""
19797;"Dodge";"Ram";"Quad Cab pickup";""
19798;"Dodge";"Ram";"Quad Cab pickup";""
19799;"Dodge";"Ram";"Quad Cab pickup";""
19800;"Dodge";"Ram";"Quad Cab pickup";""
19801;"Dodge";"Ram";"Quad Cab pickup";""
19802;"Dodge";"Ram";"Quad Cab pickup";""
19803;"Dodge";"Ram";"Quad Cab pickup";""
19804;"Dodge";"Ram";"Quad Cab pickup";""
19805;"Dodge";"Ram";"Quad Cab pickup";""
19806;"Dodge";"Ram";"Quad Cab pickup";""
19807;"Dodge";"Ram";"Quad Cab pickup";""
19808;"Dodge";"Ram";"Quad Cab pickup";""
19809;"Dodge";"Ram";"Quad Cab pickup";""
19810;"Dodge";"Ram";"Quad Cab pickup";""
19811;"Dodge";"Ram";"Quad Cab pickup";""
19812;"Dodge";"Ram";"Quad Cab pickup";""
19813;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19814;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19815;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19816;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19817;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19818;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19819;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19820;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19821;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19822;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19823;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19824;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19825;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19826;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19827;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19828;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19829;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19830;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19831;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19832;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19833;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19834;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19835;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19836;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19837;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19838;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19839;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19840;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19841;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19842;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19843;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19844;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19845;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19846;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19847;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19848;"Dodge";"Ram";"Quad Cab pickup 4-doors";""
19849;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19850;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19851;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19852;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19853;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19854;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19855;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19856;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19857;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19858;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19859;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19860;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19861;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19862;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19863;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19864;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19865;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19866;"Dodge";"Ram";"Regular Cab pickup 2-doors";""
19867;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19868;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19869;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19870;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19871;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19872;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19873;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19874;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19875;"Dodge";"Ram";"1500 Quad Cab pickup 4-doors";""
19876;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19877;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19878;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19879;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19880;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19881;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19882;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19883;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19884;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19885;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19886;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19887;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19888;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19889;"Dodge";"Ram";"1500 Regular Cab pickup 2-doors";""
19890;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19891;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19892;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19893;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19894;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19895;"Dodge";"Ram";"Pickup Double cabin Quad Cab";""
19896;"Dodge";"Ramcharger";"SUV";""
19897;"Dodge";"Ramcharger";"SUV";""
19898;"Dodge";"Shadow";"Cabriolet";""
19899;"Dodge";"Shadow";"Cabriolet";""
19900;"Dodge";"Shadow";"Cabriolet";""
19901;"Dodge";"Shadow";"Cabriolet";""
19902;"Dodge";"Shadow";"Cabriolet";""
19903;"Dodge";"Shadow";"Hatchback 3-doors";""
19904;"Dodge";"Shadow";"Hatchback 3-doors";""
19905;"Dodge";"Shadow";"Hatchback 3-doors";""
19906;"Dodge";"Shadow";"Hatchback 3-doors";""
19907;"Dodge";"Shadow";"Hatchback 3-doors";""
19908;"Dodge";"Shadow";"Hatchback 3-doors";""
19909;"Dodge";"Shadow";"Hatchback 5 doors";""
19910;"Dodge";"Shadow";"Hatchback 5 doors";""
19911;"Dodge";"Shadow";"Hatchback 5 doors";""
19912;"Dodge";"Shadow";"Hatchback 5 doors";""
19913;"Dodge";"Shadow";"Hatchback 5 doors";""
19914;"Dodge";"Shadow";"Hatchback 5 doors";""
19915;"Dodge";"Shadow";"Hatchback 5 doors";""
19916;"Dodge";"Shadow";"Hatchback 5 doors";""
19917;"Dodge";"Shadow";"Hatchback 5 doors";""
19918;"Dodge";"Shadow";"Hatchback 5 doors";""
19919;"Dodge";"Shadow";"Hatchback 5 doors";""
19920;"Dodge";"Shadow";"Hatchback 5 doors";""
19921;"Dodge";"Shadow";"Hatchback 5 doors";""
19922;"Dodge";"Shadow";"Hatchback 5 doors";""
19923;"Dodge";"Shadow";"Hatchback 5 doors";""
19924;"Dodge";"Shadow";"Hatchback 5 doors";""
19925;"Dodge";"Shadow";"Hatchback 5 doors";""
19926;"Dodge";"Spirit";"Sedan";""
19927;"Dodge";"Spirit";"Sedan";""
19928;"Dodge";"Spirit";"Sedan";""
19929;"Dodge";"Stealth";"Coupe";""
19930;"Dodge";"Stealth";"Coupe";""
19931;"Dodge";"Stealth";"Coupe";""
19932;"Dodge";"Stealth";"Coupe";""
19933;"Dodge";"Stealth";"Coupe";""
19934;"Dodge";"Stratus";"Sedan";""
19935;"Dodge";"Stratus";"Sedan";""
19936;"Dodge";"Stratus";"Sedan";""
19937;"Dodge";"Stratus";"Coupe";""
19938;"Dodge";"Stratus";"Coupe";""
19939;"Dodge";"Stratus";"Coupe";""
19940;"Dodge";"Stratus";"Coupe";""
19941;"Dodge";"Stratus";"Sedan";""
19942;"Dodge";"Stratus";"Sedan";""
19943;"Dodge";"Stratus";"Sedan";""
19944;"Dodge";"Stratus";"Coupe";"2"
19945;"Dodge";"Stratus";"Coupe";"2"
19946;"Dodge";"Stratus";"Coupe";"2"
19947;"Dodge";"Stratus";"Coupe";"2"
19948;"Dodge";"Stratus";"Sedan";"4"
19949;"Dodge";"Stratus";"Sedan";"4"
19950;"Dodge";"Stratus";"Sedan";"4"
19951;"Dodge";"Viper";"RT/10 roadster";""
19952;"Dodge";"Viper";"Coupe";""
19953;"Dodge";"Viper";"RT/10 roadster";""
19954;"Dodge";"Viper";"RT/10 roadster";""
19955;"Dodge";"Viper";"Coupe";""
19956;"Dodge";"Viper";"Coupe";""
19957;"Dodge";"Viper";"SRT-10 roadster";""
19958;"Dodge";"Viper";"Coupe";""
19959;"Dodge";"Viper";"Roadster";""
19960;"Dodge";"WC series";"SUV opened WC-4";""
19961;"Dodge";"WC series";"SUV opened WC-57";""
19962;"DongFeng";"370";"SUV 5 doors";""
19963;"DongFeng";"580";"Crossover";""
19964;"DongFeng";"580";"Crossover";""
19965;"DongFeng";"580";"Crossover";""
19966;"DongFeng";"A30";"Sedan";""
19967;"DongFeng";"A30";"Sedan";""
19968;"DongFeng";"A9";"Sedan";""
19969;"DongFeng";"AX7";"Crossover";""
19970;"DongFeng";"AX7";"Crossover";""
19971;"DongFeng";"AX7";"Crossover";""
19972;"DongFeng";"H30";"Cross hatchback";""
19973;"DongFeng";"H30";"Cross hatchback";""
19974;"DongFeng";"H30 Cross";"Hatchback 5 doors";""
19975;"DongFeng";"H30 Cross";"Hatchback 5 doors";""
19976;"DongFeng";"H30 Cross";"Hatchback 5 doors";""
19977;"DongFeng";"H30 Cross";"Hatchback 5 doors";""
19978;"DongFeng";"Oting";"SUV";""
19979;"DongFeng";"Oting";"SUV";""
19980;"DongFeng";"Rich";"Pickup";""
19981;"DongFeng";"Rich";"Pickup Double cabin";""
19982;"DongFeng";"Rich";"Pickup Double cabin";""
19983;"DongFeng";"Rich";"Pickup Double cabin";""
19984;"DongFeng";"S30";"Sedan";""
19985;"DongFeng";"S30";"Sedan";""
19986;"Doninvest";"Orion";"Sedan";""
19987;"Doninvest";"Orion";"Sedan";""
19988;"Doninvest";"Orion";"wagon 5 doors";""
19989;"Doninvest";"Orion";"wagon 5 doors";""
19990;"Doninvest";"Orion";"wagon 5 doors";""
19991;"Doninvest";"Orion";"wagon 5 doors";""
19992;"Donkervoort";"D8 Cosworth";"Cabriolet";""
19993;"Donkervoort";"D8 GT";"Coupe-Hardtop";""
19994;"Donkervoort";"D8 GT";"Coupe-Hardtop";""
19995;"Donkervoort";"D8 GT";"Coupe-Hardtop";""
19996;"Donkervoort";"D8 GTO";"Roadster";""
19997;"Donkervoort";"D8 GTO";"Roadster";""
19998;"Donkervoort";"D8 Zetec";"Cabriolet";""
19999;"DS";"3";"Cabrio cabriolet";""
20000;"DS";"3";"Cabrio cabriolet";""
20001;"DS";"3";"Cabrio cabriolet";""
20002;"DS";"3";"Cabrio cabriolet";""
20003;"DS";"3";"Cabrio cabriolet";""
20004;"DS";"3";"Cabrio cabriolet";""
20005;"DS";"3";"Cabrio cabriolet";""
20006;"DS";"3";"Crossback hatchback 5-doors";"5"
20007;"DS";"3";"Crossback hatchback 5-doors";"5"
20008;"DS";"3";"Crossback hatchback 5-doors";"5"
20009;"DS";"3";"Crossback hatchback 5-doors";"5"
20010;"DS";"3";"Crossback hatchback 5-doors";"5"
20011;"DS";"3";"Hatchback";""
20012;"DS";"3";"Hatchback";""
20013;"DS";"3";"Hatchback";""
20014;"DS";"3";"Hatchback";""
20015;"DS";"3";"Hatchback";""
20016;"DS";"3";"Hatchback";""
20017;"DS";"3";"Hatchback";""
20018;"DS";"3";"Hatchback";""
20019;"DS";"4";"Crossback hatchback 5-doors";""
20020;"DS";"4";"Crossback hatchback 5-doors";""
20021;"DS";"4";"Crossback hatchback 5-doors";""
20022;"DS";"4";"Crossback hatchback 5-doors";""
20023;"DS";"4";"Crossback hatchback 5-doors";""
20024;"DS";"4";"Crossback hatchback 5-doors";""
20025;"DS";"4";"Hatchback 5-doors";""
20026;"DS";"4";"Hatchback 5-doors";""
20027;"DS";"4";"Hatchback 5-doors";""
20028;"DS";"4";"Hatchback 5-doors";""
20029;"DS";"4";"Hatchback 5-doors";""
20030;"DS";"4";"Hatchback 5-doors";""
20031;"DS";"4";"Hatchback 5-doors";""
20032;"DS";"4";"Hatchback 5-doors";""
20033;"DS";"4";"Hatchback 5-doors";""
20034;"DS";"7";"Crossback crossover";""
20035;"DS";"7";"Crossback crossover";""
20036;"DS";"7";"Crossback crossover";""
20037;"DS";"7";"Crossback crossover";""
20038;"DS";"7";"Crossback crossover";""
20039;"DS";"7";"Crossback crossover";""
20040;"DS";"7";"Crossback crossover";""
20041;"DS";"7";"Crossback crossover";""
20042;"DS";"7 Crossback";"SUV 5 doors";""
20043;"DS";"7 Crossback";"SUV 5 doors";""
20044;"DS";"7 Crossback";"SUV 5 doors";""
20045;"DS";"7 Crossback";"SUV 5 doors";""
20046;"DS";"7 Crossback";"SUV 5 doors";""
20047;"DS";"7 Crossback";"SUV 5 doors";""
20048;"DS";"7 Crossback";"SUV 5 doors";""
20049;"DW Hower";"H3";"SUV 5 doors";""
20050;"DW Hower";"H3";"SUV 5 doors";""
20051;"DW Hower";"H5";"SUV 5 doors";""
20052;"DW Hower";"H5";"SUV 5 doors";""
20053;"Eagle";"Premier";"Sedan";""
20054;"Eagle";"Summit";"Compactvan";""
20055;"Eagle";"Summit";"Compactvan";""
20056;"Eagle";"Summit";"Compactvan";""
20057;"Eagle";"Summit";"Compactvan";""
20058;"Eagle";"Summit";"Compactvan";""
20059;"Eagle";"Summit";"Compactvan";""
20060;"Eagle";"Summit";"Coupe";""
20061;"Eagle";"Summit";"Coupe";""
20062;"Eagle";"Summit";"wagon";""
20063;"Eagle";"Summit";"wagon";""
20064;"Eagle";"Summit";"wagon";""
20065;"Eagle";"Talon";"Coupe";""
20066;"Eagle";"Talon";"Coupe";""
20067;"Eagle";"Talon";"Coupe";""
20068;"Eagle";"Talon";"Coupe";""
20069;"Eagle";"Talon";"Coupe";""
20070;"Eagle";"Talon";"Coupe";""
20071;"Eagle";"Talon";"Coupe";""
20072;"Eagle";"Talon";"Coupe";""
20073;"Eagle";"Talon";"Coupe";""
20074;"Eagle";"Talon";"Coupe";""
20075;"Eagle";"Vision";"Sedan";""
20076;"Eagle";"Vision";"Sedan";""
20077;"Eagle";"Vista";"Compactvan";""
20078;"Eagle";"Vista";"Compactvan";""
20079;"Eagle";"Vista";"Compactvan";""
20080;"Excalibur";"Series IV";"Phaeton";""
20081;"Excalibur";"Series IV";"Phaeton";""
20082;"Excalibur";"Series IV";"Roadster";""
20083;"Excalibur";"Series IV";"Roadster";""
20084;"Excalibur";"Series V";"Phaeton";""
20085;"Excalibur";"Series V";"Phaeton";""
20086;"Excalibur";"Series V";"Phaeton";""
20087;"Excalibur";"Series V";"Roadster";""
20088;"Excalibur";"Series V";"Roadster";""
20089;"Excalibur";"Series V";"Roadster";""
20090;"Excalibur";"Series V";"Roadster";""
20091;"Excalibur";"Series V";"Roadster";""
20092;"Excalibur";"Series V";"Roadster";""
20093;"Excalibur";"Series V";"Roadster";""
20094;"Excalibur";"Series V";"Roadster";""
20095;"Excalibur";"Series V";"Sedan";""
20096;"Excalibur";"Series V";"Sedan";""
20097;"Excalibur";"Series V";"Sedan";""
20098;"FAW";"6371";"Minivan";""
20099;"FAW";"Audi 100";"Sedan";""
20100;"FAW";"Audi 100";"Sedan";""
20101;"FAW";"Audi 100";"Sedan";""
20102;"FAW";"Audi A6";"L Sedan";""
20103;"FAW";"Audi A6";"L Sedan";""
20104;"FAW";"Audi A6";"L Sedan";""
20105;"FAW";"Audi A6";"L Sedan";""
20106;"FAW";"Audi A6";"L Sedan";""
20107;"FAW";"Audi A6";"L Sedan";""
20108;"FAW";"Bestune T99";"SUV 5 doors";""
20109;"FAW";"Besturn B30";"Sedan";""
20110;"FAW";"Besturn B30";"Sedan";""
20111;"FAW";"Besturn B50";"Sedan";""
20112;"FAW";"Besturn B50";"Sedan";""
20113;"FAW";"Besturn B50";"Sedan";""
20114;"FAW";"Besturn B50";"Sedan";""
20115;"FAW";"Besturn B70";"Sedan";""
20116;"FAW";"Besturn B70";"Sedan";""
20117;"FAW";"Besturn B70";"Sedan";""
20118;"FAW";"Besturn B70";"Sedan";""
20119;"FAW";"Besturn B70";"Sedan";""
20120;"FAW";"Besturn B70";"Sedan";""
20121;"FAW";"Besturn B70";"Sedan";""
20122;"FAW";"Besturn B70";"Sedan";""
20123;"FAW";"Besturn X40";"Crossover";""
20124;"FAW";"Besturn X40";"Crossover";""
20125;"FAW";"Besturn X80";"Crossover";""
20126;"FAW";"Besturn X80";"Crossover";""
20127;"FAW";"Besturn X80";"Crossover";""
20128;"FAW";"Besturn X80";"Crossover";""
20129;"FAW";"Besturn X80";"Crossover";""
20130;"FAW";"Besturn X80";"Crossover";""
20131;"FAW";"Besturn X80";"Crossover";""
20132;"FAW";"Besturn X80";"Crossover";""
20133;"FAW";"Besturn X80";"Crossover";""
20134;"FAW";"D60";"Crossover";""
20135;"FAW";"D60";"Crossover";""
20136;"FAW";"D60";"Hatchback 5 doors";""
20137;"FAW";"Jinn";"Hatchback";""
20138;"FAW";"Oley";"Hatchback 5-doors";"5"
20139;"FAW";"Oley";"Hatchback 5-doors";"5"
20140;"FAW";"Oley";"Sedan";""
20141;"FAW";"Oley";"Sedan";""
20142;"FAW";"S80";"Crossover 5-doors";""
20143;"FAW";"S80";"Crossover 5-doors";""
20144;"FAW";"S80";"Crossover 5-doors";""
20145;"FAW";"S80";"Crossover 5-doors";""
20146;"FAW";"V2";"Hatchback";""
20147;"FAW";"V2";"Hatchback";""
20148;"FAW";"V5";"Sedan";""
20149;"FAW";"V5";"Sedan";""
20150;"FAW";"Vita";"Hatchback";""
20151;"FAW";"Vita";"Sedan";""
20152;"FAW";"Volkswagen Bora";"Sedan";""
20153;"FAW";"Volkswagen Bora";"Sedan";""
20154;"FAW";"Volkswagen City Golf";"Hatchback";""
20155;"FAW";"Volkswagen Jetta";"Sedan";""
20156;"FAW";"Volkswagen Jetta";"Sedan";""
20157;"FAW";"Volkswagen Jetta";"Sedan";""
20158;"Ferrari";"250 GTO";"Coupe";""
20159;"Ferrari";"288 GTO";"Coupe";""
20160;"Ferrari";"308";"Coupe";""
20161;"Ferrari";"348";"Roadster";"2"
20162;"Ferrari";"348";"targa";"2"
20163;"Ferrari";"348";"targa";"2"
20164;"Ferrari";"348";"TB Coupe";""
20165;"Ferrari";"348";"TS targa";""
20166;"Ferrari";"360";"Modena Coupe";""
20167;"Ferrari";"360";"Modena Coupe";""
20168;"Ferrari";"360";"Speedster Barchetta";"2"
20169;"Ferrari";"360";"Spider roadster";""
20170;"Ferrari";"400";"Coupe";"2"
20171;"Ferrari";"400";"Coupe";"2"
20172;"Ferrari";"400";"Coupe";"2"
20173;"Ferrari";"400";"Coupe";"2"
20174;"Ferrari";"412";"Coupe";"2"
20175;"Ferrari";"412";"Coupe";"2"
20176;"Ferrari";"456";"Coupe";""
20177;"Ferrari";"456";"Coupe";""
20178;"Ferrari";"456";"Coupe";"2"
20179;"Ferrari";"456";"Coupe";"2"
20180;"Ferrari";"458";"Coupe Speciale";"2"
20181;"Ferrari";"458";"Italia Coupe 2-doors";""
20182;"Ferrari";"458";"Roadster";"2"
20183;"Ferrari";"458";"Speciale Coupe 2-doors";""
20184;"Ferrari";"458";"Spider cabriolet";""
20185;"Ferrari";"488";"GTB Coupe";""
20186;"Ferrari";"488";"GTB Coupe";""
20187;"Ferrari";"488";"Spider roadster";""
20188;"Ferrari";"488";"Spider roadster";""
20189;"Ferrari";"512 BB";"Coupe";"2"
20190;"Ferrari";"512 BB";"Coupe";"2"
20191;"Ferrari";"512 M";"Coupe";"2"
20192;"Ferrari";"512 TR";"Coupe";"2"
20193;"Ferrari";"550";"Coupe Maranello";"2"
20194;"Ferrari";"550";"Maranello Coupe";""
20195;"Ferrari";"550";"Roadster Barchetta";"2"
20196;"Ferrari";"575";"M Maranello Coupe";""
20197;"Ferrari";"575";"Superamerica cabriolet";""
20198;"Ferrari";"575M";"Coupe Maranello";"2"
20199;"Ferrari";"575M";"Coupe Maranello";"2"
20200;"Ferrari";"575M";"Roadster Superamerica";"2"
20201;"Ferrari";"575M";"Roadster Superamerica";"2"
20202;"Ferrari";"599";"GTB Fiorano Coupe 2-doors";""
20203;"Ferrari";"599";"GTB Fiorano Coupe 2-doors";""
20204;"Ferrari";"599";"GTO Coupe 2-doors";""
20205;"Ferrari";"599";"targa";"2"
20206;"Ferrari";"612";"Coupe";"2"
20207;"Ferrari";"612";"Coupe";"2"
20208;"Ferrari";"612 Scaglietti";"Coupe";""
20209;"Ferrari";"612 Scaglietti";"Coupe";""
20210;"Ferrari";"812";"Coupe Superfast";"2"
20211;"Ferrari";"812";"Roadster GTS";"2"
20212;"Ferrari";"812 Superfast";"Coupe";""
20213;"Ferrari";"California";"Cabriolet";""
20214;"Ferrari";"California";"Cabriolet";""
20215;"Ferrari";"California";"Cabriolet T";"2"
20216;"Ferrari";"California";"T cabriolet 2-doors";""
20217;"Ferrari";"Dino 206 GT";"Coupe";"2"
20218;"Ferrari";"Dino 208/308 GT4";"Coupe";"2"
20219;"Ferrari";"Dino 208/308 GT4";"Coupe";"2"
20220;"Ferrari";"Dino 208/308 GT4";"Coupe";"2"
20221;"Ferrari";"Dino 208/308 GT4";"Coupe";"2"
20222;"Ferrari";"Dino 208/308 GT4";"Coupe";"2"
20223;"Ferrari";"Dino 208/308 GT4";"Coupe";"2"
20224;"Ferrari";"Dino 208/308 GT4";"targa";"2"
20225;"Ferrari";"Dino 208/308 GT4";"targa";"2"
20226;"Ferrari";"Dino 208/308 GT4";"targa";"2"
20227;"Ferrari";"Dino 208/308 GT4";"targa";"2"
20228;"Ferrari";"Dino 208/308 GT4";"targa";"2"
20229;"Ferrari";"Dino 246 GT";"Coupe";"2"
20230;"Ferrari";"Enzo";"Coupe";""
20231;"Ferrari";"F12berlinetta";"Coupe";""
20232;"Ferrari";"F12berlinetta";"TDF Coupe 2-doors";""
20233;"Ferrari";"F355";"Berlinetta Coupe";""
20234;"Ferrari";"F355";"Cabriolet GTS";"2"
20235;"Ferrari";"F355";"Cabriolet GTS";"2"
20236;"Ferrari";"F355";"Cabriolet Spider";"2"
20237;"Ferrari";"F355";"Cabriolet Spider";"2"
20238;"Ferrari";"F355";"Coupe Berlinetta";"2"
20239;"Ferrari";"F355";"Coupe Berlinetta";"2"
20240;"Ferrari";"F355";"GTS targa";""
20241;"Ferrari";"F355";"Spider cabriolet";""
20242;"Ferrari";"F40";"Coupe";""
20243;"Ferrari";"F430";"Cabriolet Spider";"2"
20244;"Ferrari";"F430";"Cabriolet Spider";"2"
20245;"Ferrari";"F430";"Coupe 2-doors";""
20246;"Ferrari";"F430";"Coupe 2-doors";""
20247;"Ferrari";"F430";"Scuderia Coupe 2-doors";""
20248;"Ferrari";"F430";"Spider roadster";""
20249;"Ferrari";"F430";"Spider roadster";""
20250;"Ferrari";"F50";"Coupe";""
20251;"Ferrari";"F50";"Roadster";"2"
20252;"Ferrari";"F8 Tributo";"Coupe";""
20253;"Ferrari";"F8 Tributo";"Roadster Spider";"2"
20254;"Ferrari";"FF";"Coupe";""
20255;"Ferrari";"FF";"Hatchback 3 doors";"3"
20256;"Ferrari";"FXX K";"Roadster";"2"
20257;"Ferrari";"GTC4Lusso";"Coupe";""
20258;"Ferrari";"GTC4Lusso";"Coupe";""
20259;"Ferrari";"GTC4Lusso";"Hatchback 3 doors";""
20260;"Ferrari";"GTC4Lusso";"Hatchback 3 doors";""
20261;"Ferrari";"LaFerrari";"Aperta roadster";""
20262;"Ferrari";"LaFerrari";"Coupe";""
20263;"Ferrari";"Mondial";"Cabriolet";""
20264;"Ferrari";"Mondial";"Coupe";""
20265;"Ferrari";"Monza SP";"Speedster SP1";""
20266;"Ferrari";"Portofino";"Cabriolet";""
20267;"Ferrari";"Roma";"Coupe";""
20268;"Ferrari";"SF90 Stradale";"Coupe";""
20269;"Ferrari";"Testarossa";"Coupe";""
20270;"Ferrari";"Testarossa";"Coupe";""
20271;"Ferrari";"Testarossa";"Coupe";""
20272;"Fiat";"124 Spider";"Roadster";""
20273;"Fiat";"124 Spider";"Roadster";""
20274;"Fiat";"124 Spider";"Roadster";""
20275;"Fiat";"124 Spider";"Roadster";""
